ILMN,Sun Apr 03 14:31:05 +0000 2022,1510625942548492295, ILMN high OI range is 340 00 to 352 50 for option expiration 04 08 2022 PutCallRatio 0 67  maxpain  options https   t co e6cBkt3HBW https   t co yQv5TZGMqw
ILMN,Fri Apr 01 22:02:34 +0000 2022,1510014784619524101,2022 04 01 6 00 PM  ILMN  Illumina up 4 15     2 24 billion gain   https   t co mbBh9PzKw7  Mar 31  Illumina  NASDAQ ILMN  Receives New Coverage from Analysts at https   t co nDRkgcsoLi https   t co dBCQ5xoun4
ILMN,Fri Apr 01 20:00:00 +0000 2022,1509983942291689473,Nice print for  ILMN Size  139630 Price  363 9 Amount   50 811 357 00 Time  1600 See more  https   t co pVUaZ4yPyR Join https   t co JWvlYbdLod to get REAL TIME prints  Runners    https   t co VC1LdPHaJR Losers    https   t co 9MWV4THfhQ Gappers    https   t co bHQKF1W40n
ILMN,Fri Apr 01 17:28:52 +0000 2022,1509945906879209473, ILMN Max Pain is 340 00 for maturity 04 01 2022   maxpain  options https   t co OFEuNamCc7 https   t co k5u4CHOxMi
INCY,Wed Mar 30 18:00:10 +0000 2022,1509229009971945482, INCY open interest for maturity 04 14 2022  High put 67 50 High call 85 00 PutCallRatio 0 28  maxpain  options https   t co XlFVuRjoXZ https   t co 5i9FWPIf6S
IR,Mon Apr 04 22:30:01 +0000 2022,1511108856327426050,Nice print for  IR Size  369700 Price  48 96 Amount   18 100 512 00 Time  1830 See more  https   t co 0GaFObexkw Join https   t co JWvlYbdLod to get REAL TIME prints  Runners    https   t co VC1LdPHaJR Losers    https   t co 9MWV4THfhQ Gappers    https   t co bHQKF1W40n
IR,Mon Apr 04 17:10:12 +0000 2022,1511028375564918786,   IR price target update    Target Lowered by Barclays From  67 00 to  64 00  Day quote change   49 29   1 91   Target upside  29 84   Published  April 4  2022 https   t co CFP5lZNmVA
IR,Mon Apr 04 13:38:37 +0000 2022,1510975126266802177,   IR price target update    Target Lowered by Barclays From  67 00 to  64 00  Day quote change   48 85  0   Target upside  31 01   Published  April 4  2022 https   t co CFP5lZNmVA
INTC,Mon Apr 04 21:39:14 +0000 2022,1511096079026384897, INTC Option to look at          70 00 Call for Friday  January 19  2024  Roughly 501 Thousand dollars       Learn more on StockOrbit  Link on profile    
INTC,Mon Apr 04 16:10:33 +0000 2022,1511013362196492299, INTC 05 20 22  55 00 PUT  Type  large Time  10 46 58 Total Size  3000 Contracts Total Value   2010000 Average Price   6 7 Ask   6 75 Bid   6 65 Underlying   49 05 Sentiment  neutral
INTC,Mon Apr 04 13:58:07 +0000 2022,1510980032918745092, INTC Strike  47 50 Expiration  2022 04 14 Put  INTC220414P47 5 Price  0 41 Size  1500 Time  2022 04 04 9 58 07AM Premium   61 500 00
INTC,Sun Apr 03 08:55:36 +0000 2022,1510541517043245059,2022 04 03 17 55 32 半導体 5 Year Return  NVDA  897 77   AMD  639 00   ASML  430 33   TSM  267 18   AVGO  238 00   QCOM  206 16   MU  166 65   TXN  158 23   ADI  124 64   INTC  51 21  https   t co THUJwJPPWc
INTC,Sat Apr 02 01:16:04 +0000 2022,1510063484163133446,Need Fast Computer  CLX SET  Gaming  Desktop   Liquid Cooled   Intel  INTC Core i9 10980XE 3 00 GHz 18 Cores https   t co ii1jxf1GsT   Buy on eBay  Computer  ad https   t co nEOICClARb
INTC,Fri Apr 01 21:00:10 +0000 2022,1509999084060520464,  Today s Top 10 Trending  Stocks   Fri  Apr 01  2022   04 00 PM EST 1   QCOM   3 81   2   INTC   2 93   3   UPS   3 65   4   TELL   19 62   5   GME   0 95   6   DIDI   12 80   7   TKAT   61 78   8   GREE   33 95   9   BB   9 52   10   CNR TO   4 63  
INTC,Fri Apr 01 19:24:08 +0000 2022,1509974916136902658,Stock   INTC        REALTIME TREND     BUY BUY   95 00   SELL   5 00   Try now the Best Pivot Point Calculator   https   t co xWwXPx0URQ  tradingview  stocks  stockstowatch
INTC,Fri Apr 01 17:00:06 +0000 2022,1509938669750210568,  Today s Top 10 Trending  Stocks   Fri  Apr 01  2022   12 00 PM EST 1   GME   4 12   2   INTC   4 33   3   DIDI   9 40   4   BB   11 73   5   QCOM   6 67   6   BABA   2 56   7   NIO   3 33   8   TELL   16 70   9   CRSP   5 11   10   HUSN   31 58  
INTC,Fri Apr 01 14:35:40 +0000 2022,1509902319890178048,SWEEP 574  INTC 06 16 23  50 calls for  6 00   Spot   48 25 Volume  1 476 OI  7 IV  33 21  Premium   344 4k Sector  Technology
INTC,Fri Apr 01 14:06:08 +0000 2022,1509894888632029184,Stock   INTC        REALTIME TREND     BUY BUY   95 00   SELL   5 00   Try now the Best Pivot Point Calculator   https   t co WsK8lAQgmi  tradingview  stocks  stockstowatch
INTC,Fri Apr 01 14:00:39 +0000 2022,1509893507049267205, INTC 13 has crossed below    48 and ERROR retrieving 200 data  check manually  for the 60m intverval  10 00 02 AM
INTC,Fri Apr 01 02:33:57 +0000 2022,1509720696011771906, INTC open interest for maturity 04 01 2022  High put 51 00 High call 53 00 PutCallRatio 0 55  maxpain  options https   t co oRGjcVvAqF https   t co eBDaUbTvVA
INTC,Thu Mar 31 22:09:05 +0000 2022,1509654040128466954,Stock   INTC        REALTIME TREND     BUY BUY   95 00   SELL   5 00   Try now the Best Pivot Point Calculator   https   t co IY8RSyyg4V  tradingview  stocks  stockstowatch
INTC,Thu Mar 31 19:19:25 +0000 2022,1509611341497044992, INTC  47 00 May 06 2022 PUT     Underlying   50 05   Difference  6 50  Daily   Volume   234 485 Volume  2 039 OI  275 IV  37 78  Bid Ask   1 13  1 17
INTC,Thu Mar 31 18:11:40 +0000 2022,1509594292230234114,Nice print for  INTC Size  400000 Price  49 824 Amount   19 929 600 00 Time  1411 See more  https   t co zxYFEca9jz Join https   t co JWvlYbdLod to get REAL TIME prints  Runners    https   t co VC1LdPHaJR Losers    https   t co 9MWV4THfhQ Gappers    https   t co bHQKF1W40n
INTC,Thu Mar 31 17:16:16 +0000 2022,1509580347779952642, INTC Strike  42 50 Expiration  2023 01 20 Put  INTC230120P42 5 Price  2 60 Size  2000 Time  2022 03 31 11 13 27AM Premium   520 000 00
