NRG,Sat Apr 02 02:00:40 +0000 2022,1510074705574834178,NRG Energy Inc    NRG    QUOTE  NRG was DOWN   on Fri Apr 01 Closed at 38 40 USD for a 0 00  loss from previous close          ANALYSIS NRG Energy Inc should be nationalized      
NRG,Thu Mar 31 17:16:16 +0000 2022,1509580347607900160, NRG Strike  28 00 Expiration  2023 01 20 Put  NRG230120P28 Price  1 10 Size  5000 Time  2022 03 31 10 45 55AM Premium   550 000 00
NUE,Mon Apr 04 22:45:52 +0000 2022,1511112848419823617, NUE Max Pain 146 00  Maturity 04 08 2022   maxpain  options https   t co VBcoD43YVY https   t co mcwCA8MkhM
NVDA,Mon Apr 04 21:41:04 +0000 2022,1511096538054889476, NVDA Option to look at          265 00 Call for Thursday  April 14  2022  Roughly 145 Thousand dollars     Learn more on StockOrbit  Link on profile    
NVDA,Mon Apr 04 19:03:58 +0000 2022,1511057001949839368, NVDA 01 20 23  147 00 CALL  Type  block Time  13 39 34 Total Size  160 Contracts Total Value   2103200 Average Price   131 45 Ask   132 7 Bid   130 25 Underlying   272 41 Sentiment  neutral
NVDA,Mon Apr 04 19:03:57 +0000 2022,1511056998183456768, NVDA 01 20 23  150 00 CALL  Type  block Time  13 39 34 Total Size  160 Contracts Total Value   2067520 Average Price   129 22 Ask   130 4 Bid   128 05 Underlying   272 41 Sentiment  neutral
NVDA,Mon Apr 04 16:09:59 +0000 2022,1511013218436718596,4 4  alert  results   fb 232 5C 2 23 to 2 95  msft 315C 2 10 to 3 00  nvda 282 5C 2 40 to 3 00  tsla 1260C 2 85 to 3 45  4 1    SMALL GAINS ADDS UP  Join a service that shows the actual ENTRIES  amp  EXITS not the PEAK  nflx  amzn  tsla JOIN  amp  TRADE OUR POWERFUL WATCHLIST https   t co XsZyU2pnb6
NVDA,Mon Apr 04 14:11:19 +0000 2022,1510983355818557442, NVDA  285 NVDA Apr22 280 Calls  6 00  Above Ask    MULTI  10 10 11 117 IV 47 4   1 9 PHLX 71 x  5 85    6 00 x 63 CBOE Volume 3547  Premium  171k NVDA 273 68 Ref  OI 8670 0x Usual Vol Earnings 5 25 After Close
NVDA,Mon Apr 04 13:58:42 +0000 2022,1510980182173122565,  OPTION PLAY    Type  SWEEP Ticker   NVDA Spot   272 15 Strike   275 calls for  5 00 Contracts bought  422 Expiration  04 08 22 Volume  4 548 Open Interest 3 340 IV  52 79  Premium   210 9k
NVDA,Mon Apr 04 13:58:30 +0000 2022,1510980129001943044,SWEEP 422  NVDA 04 08 22  275 calls for  5 00   Spot   272 15 Volume  4 548 OI  3 340 IV  52 79  Premium   210 9k Sector  Technology
